@relation 'feature0811 - 158 features-weka.filters.unsupervised.attribute.Remove-R1,160-163,165-166'

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value numeric
@attribute max-hue numeric
@attribute max-hue-std numeric
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute max-salincy-x numeric
@attribute max-saliency-y numeric
@attribute saliency-mean1 numeric
@attribute saliency-mean2 numeric
@attribute saliency-std1 numeric
@attribute saliency-std2 numeric
@attribute mean-r numeric
@attribute mean-g numeric
@attribute mean-b numeric
@attribute std-r numeric
@attribute std-g numeric
@attribute std-b numeric
@attribute skew-r numeric
@attribute skew-g numeric
@attribute skew-b numeric
@attribute mean-light numeric
@attribute std-light numeric
@attribute ro3-h numeric
@attribute ro3-s numeric
@attribute ro3-v numeric
@attribute size-1 numeric
@attribute size-2 numeric
@attribute ratio numeric
@attribute greycghg-1 numeric
@attribute greycghg-2 numeric
@attribute greycghg-3 numeric
@attribute greycghg-4 numeric
@attribute greycghg-5 numeric
@attribute greycgcl-1 numeric
@attribute greycgcl-2 numeric
@attribute greycgcl-3 numeric
@attribute greycgcl-4 numeric
@attribute greycgcl-5 numeric
@attribute greycgeg-1 numeric
@attribute greycgeg-2 numeric
@attribute greycgeg-3 numeric
@attribute greycgeg-4 numeric
@attribute greycgeg-5 numeric
@attribute greycgasm-1 numeric
@attribute greycgasm-2 numeric
@attribute greycgasm-3 numeric
@attribute greycgasm-4 numeric
@attribute greycgasm-5 numeric
@attribute greycgctt-1 numeric
@attribute greycgctt-2 numeric
@attribute greycgctt-3 numeric
@attribute greycgctt-4 numeric
@attribute greycgctt-5 numeric
@attribute mean-lbp numeric
@attribute std-lbp numeric
@attribute mean-plm numeric
@attribute mean(ste[0]) numeric
@attribute std(ste[0]) numeric
@attribute mean(ste[1]) numeric
@attribute std(ste[1]) numeric
@attribute mean(hmd) numeric
@attribute std(hmd) numeric
@attribute mean(si) numeric
@attribute std(si) numeric
@attribute 'mean(cps[:,0])' numeric
@attribute 'std(cps[:,0])' numeric
@attribute 'mean(cps[:,1])' numeric
@attribute 'std(cps[:,1])' numeric
@attribute 'mean(corners[:,0])' numeric
@attribute 'std(corners[:,0])' numeric
@attribute 'mean(corners[:,1])' numeric
@attribute 'std(corners[:,1])' numeric
@attribute mean_corner numeric
@attribute class-num numeric

@data
0.213957,0.034928,0.003784,0.010557,0.031211,0.081857,0.135793,0.103648,0.062734,0.047467,0.041423,0.037728,0.037901,0.035004,0.033364,0.03029,0.02812,0.028266,0.032667,0.056085,0.092292,0.069808,0.001944,0.006711,0.02138,0.055252,0.10645,0.118524,0.081282,0.04945,0.043935,0.038985,0.036817,0.034024,0.035231,0.033424,0.031327,0.027338,0.030421,0.036398,0.070974,0.14013,0.004207,0.011499,0.034811,0.082198,0.141232,0.102872,0.061577,0.044343,0.041853,0.039243,0.038208,0.033152,0.033265,0.03002,0.028282,0.026871,0.034189,0.060914,0.091078,0.060186,0.00712,0.017954,0.055175,0.114364,0.135221,0.080108,0.053753,0.041433,0.039842,0.039474,0.03715,0.032153,0.031794,0.028788,0.02866,0.028914,0.051722,0.094889,0.063981,0.017508,0.996162,247,1,0.243523,19,0,0.009775,0.160468,0.934426,0.04,0.056874,0.139016,0.205397,0.345992,137.431057,127.118116,120.195169,74.681203,73.40786,72.184308,49.768322,52.794847,51.802532,0.538951,0.292868,0.662708,0.662708,0.662708,800,1964,0.407332,0.152574,0.123576,0.149783,0.122308,0.152574,0,0,0,0.000002,0,0.02648,0.023198,0.02618,0.02308,0.02648,413.577454,317.419174,404.263618,314.194643,413.577454,15244.88914,16431.59144,15379.1277,16564.47026,15244.88914,128.571599,99.941857,0.076437,0.880032,1.250896,0.164671,0.28431,-0.000521,0.001863,-0.011993,0.502613,1000.407679,553.452129,403.046734,231.333333,818.659752,533.238063,412.375285,220.63101,0.025159,0
0.063827,0.022649,0.000193,0.0006,0.001245,0.002461,0.004727,0.005537,0.006476,0.008558,0.010766,0.012522,0.01521,0.020374,0.027146,0.033328,0.039039,0.038203,0.030478,0.073574,0.632677,0.036884,0.000086,0.000441,0.000951,0.001803,0.003511,0.004702,0.005131,0.006167,0.008738,0.010736,0.012178,0.014234,0.021173,0.027748,0.034559,0.038458,0.038888,0.032065,0.190576,0.547852,0.000222,0.000628,0.001388,0.002607,0.005191,0.00568,0.006873,0.008227,0.011323,0.013158,0.016754,0.020504,0.027984,0.034985,0.041464,0.033978,0.029732,0.102546,0.616467,0.020287,0.000425,0.000759,0.002048,0.003884,0.005807,0.006298,0.008204,0.010245,0.012442,0.014872,0.020427,0.024929,0.033023,0.040976,0.041788,0.031989,0.10955,0.593596,0.037932,0.000805,0.844793,235,1,0.185524,18,0,0.008158,0.103821,0.891089,0.14,0.024057,0.092277,0.145683,0.289446,225.660543,214.724743,203.176496,38.898154,39.862449,38.211854,-51.448859,-51.538769,-49.589861,0.884947,0.152543,0.716178,0.716178,0.716178,800,1628,0.4914,0.305862,0.232705,0.31948,0.232287,0.305862,0,0.000002,-0.000001,0,0,0.070834,0.061084,0.072854,0.061211,0.070834,2959.419271,2200.805161,3130.596469,2209.961607,2959.419271,3647.301132,4288.832575,3403.593316,4302.869125,3647.301132,129.172013,95.799845,0.074818,0.147251,0.601205,0.01341,0.065204,-0.000046,0.00036,0.023968,0.505426,803.211606,479.276293,408.797096,231.801747,837.805565,405.778152,369.082412,226.370156,0.002152,0
0.159654,0.013714,0.000443,0.002221,0.008347,0.040631,0.157684,0.088622,0.043061,0.031665,0.031024,0.032949,0.034695,0.037532,0.040926,0.045931,0.046084,0.040082,0.036144,0.051116,0.19314,0.037702,0.000238,0.001378,0.005515,0.01848,0.113994,0.12687,0.054711,0.032151,0.030069,0.031056,0.032993,0.032915,0.038958,0.04422,0.048029,0.041097,0.04103,0.041702,0.106872,0.157722,0.000452,0.002405,0.009188,0.040786,0.161809,0.087713,0.042851,0.029752,0.032372,0.033859,0.036216,0.035607,0.041696,0.046252,0.046499,0.037061,0.036424,0.056846,0.190623,0.031587,0.001476,0.005349,0.019152,0.092185,0.1565,0.057896,0.035133,0.029303,0.033116,0.034794,0.037983,0.037535,0.045011,0.046416,0.040781,0.032309,0.046667,0.192407,0.046073,0.009914,0.995532,247,2,0.148656,22,0.489898,0.016178,0.132636,0.475806,0.86,0.055691,0.168387,0.189735,0.37424,153.434812,145.295769,136.974379,73.39158,72.475071,71.420751,-26.911582,-11.782929,5.792461,0.601959,0.287921,0.99834,0.99834,0.99834,800,1989,0.402212,0.223404,0.173789,0.219804,0.1786,0.223404,0,0,0,0,0,0.040286,0.034435,0.040028,0.034701,0.040286,957.256109,699.386197,945.06327,710.226345,957.256109,12848.19838,13959.89292,12833.40749,13448.10174,12848.19838,129.651579,100.977493,0.088343,0.648669,1.183553,0.086949,0.208602,-0.000305,0.001312,0.004944,0.503426,972.622925,578.28451,404.540835,228.564253,1016.774029,542.379883,400.840908,225.047806,0.015777,0
0.065789,0.020458,0,0,0,0.000184,0.004182,0.011278,0.050742,0.061173,0.04769,0.060381,0.192734,0.429938,0.137073,0.00176,0.002773,0.000093,0,0,0,0,0,0,0,0.000108,0.00274,0.005948,0.013365,0.016381,0.016782,0.021049,0.019427,0.030834,0.133094,0.534476,0.202292,0.003483,0.000017,0.000002,0,0,0,0,0,0.000209,0.008436,0.064319,0.042542,0.035437,0.048606,0.08926,0.321659,0.331328,0.05448,0.001063,0.00262,0.000041,0,0,0,0,0,0,0.000016,0.000691,0.050927,0.061098,0.06011,0.106378,0.389599,0.309938,0.017011,0.000718,0.000927,0.002544,0.000043,0,0,0,0,0,0.682753,225,1,0.37309,20,0,0.025487,0.363066,0.296875,0.83871,0.059547,0.100302,0.261675,0.300479,165.893284,128.933431,105.014035,21.910357,24.261003,18.106745,-29.912927,-26.724094,-18.221893,0.650578,0.085845,0.649667,0.649667,0.649667,500,1033,0.484027,0.20093,0.149569,0.192223,0.150126,0.20093,0,0,0.000002,0,0,0.029475,0.024006,0.02863,0.0241,0.029475,512.411535,339.908908,483.473087,342.583618,512.411535,770.2435,975.988809,743.895109,1017.286041,770.2435,135.285017,95.929441,0.0911,0.066841,0.2447,0.004733,0.023131,-0.000015,0.000099,0.027215,0.501545,509.711059,298.935595,244.189509,144.160644,391.735741,298.626394,222.091255,132.593246,0.001018,0
0.10523,0.007465,0.000564,0.002125,0.0061,0.008223,0.009045,0.01049,0.012608,0.013872,0.016517,0.02075,0.029991,0.05305,0.116144,0.263255,0.326116,0.105898,0.00482,0.000421,0.000009,0,0.00029,0.001367,0.004385,0.006167,0.007438,0.008467,0.009284,0.009931,0.011671,0.013527,0.017033,0.021964,0.039629,0.080937,0.188227,0.319413,0.236388,0.023105,0.000769,0.000007,0.000635,0.002449,0.006671,0.008156,0.01014,0.01166,0.013545,0.013808,0.017905,0.023331,0.035014,0.058676,0.1414,0.298096,0.29,0.064735,0.00346,0.000311,0.000007,0,0.001236,0.003794,0.007744,0.008587,0.011499,0.014095,0.017291,0.020223,0.031471,0.059063,0.138202,0.259263,0.312884,0.105081,0.00858,0.000898,0.00009,0,0,0,0.950681,253,2,0.131681,23,0,0.011233,0.231468,0.272727,1,0.019043,0.056364,0.133615,0.230693,184.66387,163.515205,142.335981,33.777846,32.257292,27.969858,-45.237031,-41.595164,-35.283834,0.724269,0.132161,0.885528,0.885528,0.885528,800,543,1.473297,0.031823,0.027129,0.032929,0.027226,0.031823,0.000002,0,0.000002,0,0.000002,0.006248,0.005884,0.006361,0.00587,0.006248,23.02468,20.422323,23.865645,20.321713,23.02468,7661.874154,8362.719449,7423.69303,8382.630837,7661.874154,125.337661,100.292614,0.086333,0.201846,0.463451,0.043769,0.101958,-0.000097,0.000548,0.046367,0.504299,272.518854,155.408623,395.267497,230.124624,300.204049,155.472266,453.623069,226.348412,0.008642,1
0.158926,0.024451,0.000033,0.000287,0.002066,0.016302,0.032946,0.045428,0.055586,0.058748,0.060064,0.062305,0.05664,0.051948,0.043144,0.036279,0.033025,0.032197,0.038991,0.088698,0.260486,0.024828,0.000013,0.000085,0.000934,0.008144,0.025941,0.036522,0.047874,0.050135,0.056491,0.060199,0.058829,0.050932,0.050745,0.041821,0.036098,0.031011,0.03365,0.040301,0.139344,0.23093,0.000035,0.000338,0.002602,0.016904,0.036179,0.047861,0.058243,0.054684,0.061532,0.062548,0.058995,0.048787,0.042255,0.03592,0.033549,0.031198,0.040721,0.109892,0.245,0.012755,0.000139,0.000866,0.007836,0.027294,0.042679,0.056107,0.059803,0.058827,0.065851,0.061098,0.057635,0.042936,0.039304,0.036069,0.035984,0.04142,0.115154,0.224277,0.026694,0.000025,0.872967,247,2,0.178448,19,2.227106,0.010967,0.133707,0.135135,0.14,0.038379,0.080541,0.182129,0.272202,176.207903,164.894269,154.739907,64.18334,63.381364,60.956213,-44.384418,-41.115507,-39.567718,0.691012,0.251699,0.661795,0.661795,0.661795,800,602,1.328904,0.070658,0.054036,0.079089,0.056333,0.070658,0.000002,0.000002,0,0.000002,0.000002,0.012107,0.010115,0.01289,0.010329,0.012107,86.452233,60.346898,98.001682,62.928055,86.452233,3641.278624,4166.877287,3316.503254,3887.84197,3641.278624,129.131325,93.440817,0.064412,0.311049,0.655634,0.045991,0.097551,-0.000098,0.000444,0.013802,0.505224,301.858215,177.449122,395.194525,242.046854,261.102197,170.556391,429.777268,189.863676,0.01087,1
0.180452,0.04635,0.004365,0.009497,0.012113,0.012472,0.012528,0.013486,0.014383,0.016136,0.019604,0.023627,0.029275,0.034021,0.04661,0.053765,0.063979,0.074552,0.100975,0.200011,0.209587,0.049014,0.001451,0.00423,0.007188,0.008147,0.009911,0.010909,0.011514,0.011626,0.013284,0.014965,0.017234,0.020002,0.02765,0.034928,0.048,0.055883,0.0763,0.109962,0.248134,0.26868,0.005726,0.010281,0.012971,0.011884,0.01306,0.013923,0.0151,0.01603,0.020714,0.025146,0.030211,0.031942,0.047507,0.053642,0.063077,0.066915,0.094649,0.181124,0.217924,0.068176,0.032065,0.018955,0.020568,0.02045,0.027532,0.034542,0.041086,0.046717,0.055911,0.063531,0.068058,0.074344,0.122064,0.152824,0.089971,0.072014,0.048033,0.010001,0.001182,0.000151,0.930227,247,2,0.088841,33,2.244994,0.058265,0.381246,0.666667,0.714286,0.033865,0.058036,0.201418,0.233985,208.975672,190.00483,136.794201,51.346645,56.780861,53.779079,-62.227306,-63.000047,-49.461662,0.819572,0.201268,1.079203,1.079203,1.079203,460,388,1.185567,0.01722,0.01269,0.017017,0.012567,0.01722,0.000002,0,0.000002,0.000002,0.000002,0.002517,0.002117,0.002466,0.002103,0.002517,3.735311,2.644336,3.587151,2.609044,3.735311,1465.901754,1659.045083,1527.637553,1670.591029,1465.901754,127.504404,99.159827,0.075824,0.479939,0.848088,0.102767,0.196266,-0.000182,0.00085,0.049597,0.503863,194.26525,113.947141,227.766461,132.048232,224.99909,92.43707,259.947815,111.531923,0.018467,1
0.098125,0.023546,0,0,0,0.000012,0.000029,0.001105,0.007435,0.029086,0.049048,0.058299,0.060573,0.067257,0.214201,0.281498,0.160593,0.070648,0.000218,0,0,0,0,0,0,0.000006,0.000017,0.000659,0.005797,0.023828,0.045434,0.053321,0.054512,0.050612,0.080448,0.274441,0.1972,0.175577,0.038148,0,0,0,0,0,0,0.000029,0.000046,0.001105,0.007704,0.026595,0.048762,0.059135,0.062205,0.064244,0.211978,0.293778,0.162535,0.061667,0.000218,0,0,0,0,0,0.000012,0.000029,0.000132,0.003586,0.022259,0.050852,0.079835,0.091469,0.267642,0.234472,0.137911,0.092815,0.018988,0,0,0,0,0,0.601693,251,1,0.26642,28,3.2,0.011015,0.174781,0.74359,0.882353,0.081514,0.159879,0.284771,0.366771,168.208456,160.05776,138.352174,28.703214,25.827132,22.206101,-28.550634,-25.521172,-17.116405,0.660151,0.111859,1.264917,1.264917,1.264917,278,628,0.442675,0.051103,0.042597,0.058169,0.042999,0.051103,0,0,0,0,0,0.005322,0.00466,0.005869,0.004695,0.005322,16.708872,12.808901,20.313714,13.000466,16.708872,774.096971,913.302283,648.935454,910.584542,774.096971,133.027786,94.514448,0.079801,0.11439,0.367809,0.010548,0.02809,-0.000027,0.00014,0.040251,0.503538,315.03145,190.394092,136.356321,82.453589,325.902083,131.150442,138.322917,72.876707,0.002749,1
0.155535,0.030631,0.000015,0.000224,0.000627,0.00084,0.001725,0.003505,0.006762,0.012444,0.020896,0.03282,0.046366,0.061645,0.075072,0.080319,0.137552,0.382039,0.134852,0.002291,0.000004,0,0.000006,0.00011,0.000476,0.000599,0.001124,0.002183,0.004009,0.007072,0.013162,0.021776,0.033238,0.043014,0.06093,0.072383,0.076556,0.111692,0.36453,0.183148,0.003987,0.000004,0.000019,0.000246,0.000655,0.000816,0.001798,0.003748,0.007363,0.01197,0.021599,0.033387,0.047955,0.058071,0.075632,0.081445,0.14969,0.367587,0.136293,0.001722,0.000002,0,0.000084,0.000508,0.001077,0.002353,0.006288,0.014471,0.028508,0.042359,0.064683,0.080458,0.088708,0.139188,0.352387,0.167206,0.011683,0.000041,0,0,0,0,0.947879,247,1,0.379769,30,0,0.005102,0.257152,0.19697,0.870968,0.054903,0.153959,0.192275,0.360998,192.793399,178.791697,143.878164,31.448507,30.360225,27.067877,-35.871279,-34.466493,-29.024988,0.756055,0.123321,1.051331,1.051331,1.051331,500,1071,0.466853,0.109477,0.08201,0.101821,0.081635,0.109477,0.000002,0,0.000002,0,0.000002,0.018966,0.015536,0.017916,0.015579,0.018966,212.173525,142.367903,189.333611,143.154158,212.173525,3752.555257,4699.023151,4477.074922,4857.162918,3752.555257,129.380805,99.911908,0.09358,0.19348,0.39853,0.029428,0.064984,-0.000073,0.000372,0.054016,0.500272,526.737085,312.675576,247.310459,147.057839,597.457578,277.148366,225.208301,117.940338,0.007109,1
0.075525,0.014282,0.001099,0.003103,0.022914,0.066235,0.058825,0.034989,0.032543,0.025214,0.018327,0.01657,0.015667,0.015794,0.020506,0.028249,0.035069,0.041559,0.037507,0.053053,0.448317,0.024457,0.000659,0.00192,0.015759,0.048663,0.063959,0.038391,0.029156,0.028552,0.022004,0.017383,0.016418,0.0146,0.016901,0.022645,0.031444,0.03769,0.041957,0.037391,0.125737,0.388771,0.001166,0.003379,0.02645,0.063237,0.061023,0.035919,0.033393,0.022643,0.018283,0.016803,0.015979,0.01533,0.021113,0.028719,0.038123,0.038513,0.037019,0.06066,0.443513,0.018737,0.002046,0.007691,0.044667,0.072047,0.047574,0.035135,0.031182,0.018259,0.017191,0.016516,0.016418,0.018203,0.026511,0.035535,0.042107,0.035263,0.041467,0.271523,0.215782,0.004882,0.972586,243,2,0.229287,23,2,0.01505,0.111692,0.723404,0.72,0.068165,0.120426,0.256052,0.325493,185.769533,177.007622,169.246787,75.357845,74.711665,73.729874,-71.510462,-69.587946,-68.215266,0.728523,0.295524,0.735236,0.735236,0.735236,800,1511,0.529451,0.656815,0.553946,0.640774,0.558158,0.656815,0,0,0,0,0,0.082441,0.009076,0.073055,0.020037,0.082441,4008.727985,48.588738,3147.908752,236.795817,4008.727985,4875.334593,5516.476076,4533.203103,5475.873428,4875.334593,150.012862,98.694567,0.242014,0.292718,0.909008,0.037096,0.148166,-0.000114,0.000846,0,0,684.095963,471.272964,386.945096,238.876614,541.877235,274.119833,392.651954,179.98313,0.005229,1
0.291295,0.064514,0.04785,0.024444,0.024701,0.02223,0.022799,0.02229,0.022379,0.02146,0.02386,0.024945,0.026859,0.029253,0.030136,0.038056,0.050412,0.077895,0.187638,0.234034,0.060826,0.007933,0.04785,0.024444,0.024701,0.02223,0.022799,0.02229,0.022379,0.02146,0.02386,0.024945,0.026859,0.026829,0.032559,0.038056,0.050412,0.077895,0.187638,0.234034,0.060826,0.007933,0.04785,0.024444,0.024701,0.02223,0.022799,0.02229,0.022379,0.02146,0.02386,0.024945,0.026859,0.026829,0.032559,0.038056,0.050412,0.077895,0.187638,0.234034,0.060826,0.007933,0.04785,0.024444,0.024701,0.02223,0.022799,0.02229,0.022379,0.02146,0.02386,0.024945,0.026859,0.026829,0.032559,0.038056,0.050412,0.077895,0.187638,0.234034,0.060826,0.007933,0.99652,249,0,0,0,0,0,0,0.305556,0.18,0.03237,0.067778,0.189287,0.251434,166.640223,166.640223,166.640223,70.970287,70.970287,70.970287,-72.681449,-72.681449,-72.681449,0.653491,0.278315,0,0,0,800,589,1.358234,0.026042,0.02307,0.027242,0.02301,0.026042,0,0.000006,0,0.000003,0,0.011182,0.010345,0.011385,0.010466,0.011182,73.753908,63.120487,76.456536,64.607663,73.753908,5072.019414,5322.050005,5046.140349,5249.422852,5072.019414,122.687097,101.243269,0.097933,1.829162,1.501603,0.511135,0.474201,-0.001267,0.004036,0.060725,0.506107,287.910481,169.252261,403.885759,231.568204,331.244189,161.771932,371.3389,223.216776,0.046384,1
0.190458,0.033444,0.012976,0.013001,0.015685,0.016811,0.021111,0.025143,0.031951,0.038777,0.060331,0.093151,0.128214,0.1587,0.159654,0.158794,0.061841,0.003632,0.000221,0.000008,0,0,0.012976,0.013001,0.015685,0.016811,0.021111,0.025143,0.031951,0.038777,0.060331,0.093151,0.128214,0.145657,0.172696,0.158794,0.061841,0.003632,0.000221,0.000008,0,0,0.012976,0.013001,0.015685,0.016811,0.021111,0.025143,0.031951,0.038777,0.060331,0.093151,0.128214,0.145657,0.172696,0.158794,0.061841,0.003632,0.000221,0.000008,0,0,0.012976,0.013001,0.015685,0.016811,0.021111,0.025143,0.031951,0.038777,0.060331,0.093151,0.128214,0.145657,0.172696,0.158794,0.061841,0.003632,0.000221,0.000008,0,0,0.917235,253,0,0,0,0,0,0,0.943182,0.04,0.20269,0.384545,0.364789,0.486515,134.125549,134.125549,134.125549,40.442609,40.442609,40.442609,-43.225899,-43.225899,-43.225899,0.525983,0.158598,0,0,0,800,2825,0.283186,0.186185,0.140709,0.165863,0.134007,0.186185,0,0,0,0,0,0.060043,0.052783,0.056926,0.051477,0.060043,2126.407951,1643.263326,1911.37875,1562.988854,2126.407951,27710.45012,33593.5943,29580.20326,34654.35341,27710.45012,128.168765,98.088362,0.077297,0.16917,0.287625,0.037781,0.048144,-0.000074,0.000199,0.035745,0.50535,1381.125279,822.430877,403.350336,226.633596,1581.989895,761.225115,388.898397,227.060386,0.005605,1
0.174753,0.069108,0.005648,0.010573,0.012931,0.015346,0.017089,0.01966,0.020299,0.024468,0.029589,0.036889,0.042789,0.047613,0.057446,0.052684,0.046229,0.05567,0.118024,0.242683,0.133768,0.010601,0.001423,0.004718,0.007284,0.008203,0.011116,0.01329,0.015682,0.016288,0.018915,0.02226,0.026597,0.028916,0.041035,0.049064,0.061234,0.059861,0.060629,0.104964,0.273599,0.174922,0.00753,0.011805,0.014158,0.015279,0.017963,0.020686,0.021941,0.024272,0.031875,0.038486,0.043417,0.044868,0.057071,0.049384,0.045495,0.048061,0.103855,0.226154,0.164517,0.013184,0.038391,0.024372,0.026776,0.029118,0.039904,0.049048,0.056746,0.054734,0.053597,0.0513,0.063307,0.09642,0.166523,0.158909,0.064842,0.015912,0.004157,0.001759,0.002191,0.001995,0.918658,246,2,0.083015,34,3.498571,0.049752,0.419004,0.708333,0.464286,0.029474,0.053571,0.187803,0.225338,200.126462,178.299042,124.178474,53.91383,59.962493,52.562778,-60.184481,-60.702138,-46.092373,0.784858,0.211369,0.977088,0.977088,0.977088,460,388,1.185567,0.012927,0.009492,0.013115,0.009716,0.012927,0,0,0,0,0,0.002409,0.002075,0.002416,0.002074,0.002409,3.422055,2.540115,3.443658,2.538145,3.422055,1486.796321,1651.317927,1512.163637,1650.326194,1486.796321,127.252846,98.766146,0.075011,0.519415,0.854599,0.094472,0.162205,-0.000189,0.000778,0.047964,0.504633,194.061978,113.546102,221.487465,132.900242,213.818417,98.301289,293.682731,110.603356,0.019532,1
0.217578,0.019409,0.009186,0.032181,0.053899,0.053754,0.062512,0.101477,0.162291,0.187122,0.167371,0.117157,0.045286,0.007474,0.00029,0,0,0,0,0,0,0,0.006025,0.022395,0.037433,0.040331,0.041097,0.046156,0.064196,0.092795,0.13352,0.138778,0.134886,0.110952,0.086197,0.0353,0.008675,0.001215,0.000048,0,0,0,0.010504,0.035707,0.057598,0.053533,0.072705,0.124424,0.18432,0.18078,0.158758,0.091035,0.027453,0.003106,0.000076,0,0,0,0,0,0,0,0.016632,0.058213,0.102657,0.184941,0.417205,0.206446,0.01372,0.000186,0,0,0,0,0,0,0,0,0,0,0,0,0.922277,252,2,0.144509,23,0.8,0.01735,0.508137,0.255814,0.25,0.153969,0.315891,0.399098,0.465321,110.378358,82.687833,52.077605,39.2118,28.934616,15.094114,-32.630288,-23.737996,-14.518452,0.433158,0.153087,0.849213,0.849213,0.849213,207,700,0.295714,0.007841,0.006755,0.008417,0.006821,0.007841,0.000002,0.000002,0.000002,0.000002,0.000002,0.001537,0.001467,0.001589,0.001471,0.001537,1.392849,1.269392,1.48892,1.275818,1.392849,2297.998276,2463.463079,2178.486649,2446.582523,2297.998276,126.182871,99.704869,0.08058,0.207564,0.263999,0.054757,0.070381,-0.000102,0.000455,0.032572,0.50766,341.333649,201.770163,104.775846,59.71149,431.737197,175.705351,90.408554,52.659445,0.012264,1
0.083305,0.039932,0.000548,0.001774,0.004534,0.007043,0.009835,0.011183,0.009944,0.010084,0.009903,0.009852,0.010015,0.010408,0.011527,0.012532,0.013679,0.015911,0.020666,0.032743,0.514523,0.283297,0.00023,0.001229,0.003582,0.005178,0.008209,0.009974,0.010232,0.009055,0.009779,0.009654,0.009927,0.009319,0.010664,0.011716,0.012803,0.013342,0.017062,0.023557,0.076364,0.748125,0.000616,0.001871,0.004811,0.007006,0.010256,0.011345,0.01058,0.00947,0.009908,0.010137,0.010324,0.009963,0.011761,0.012938,0.014173,0.015258,0.021381,0.035262,0.65674,0.136201,0.001246,0.003273,0.0064,0.008965,0.011701,0.01151,0.010969,0.009626,0.010359,0.010651,0.011072,0.011147,0.013033,0.014412,0.016624,0.019364,0.030851,0.429839,0.361213,0.007747,0.976237,226,1,0.252024,21,0,0.006958,0.088682,0.472222,0.94,0.037039,0.043889,0.217036,0.204905,228.687556,220.949233,210.359023,45.265252,46.182292,45.686554,-63.216374,-63.613308,-62.603305,0.896819,0.17751,0.825329,0.825329,0.825329,800,582,1.37457,0.38155,0.311633,0.361173,0.311284,0.38155,0.000002,0,0,0,0.000002,0.051399,0.106868,0.040722,0.106812,0.051399,1558.210782,6736.293696,978.117398,6729.125622,1558.210782,1479.765277,1707.658535,1630.142563,1682.196552,1479.765277,154.922444,98.379794,0.339989,0.349288,0.859219,0.069311,0.196184,-0.000153,0.001069,0,0,268.868434,179.326426,400.026741,231.457297,355.67093,93.116778,417.154845,206.448435,0.011082,1
