@relation feature0720

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value string
@attribute max-hue numeric
@attribute max-hue-std string
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute class {vividly,mighty,elegant,tshing-iu,bleak,unclassified}

@data
0.148016,0.021881,0,0.00024,0.006932,0.017832,0.026844,0.033332,0.0439,0.045664,0.053084,0.066132,0.07204,0.069104,0.066348,0.061956,0.05732,0.055224,0.060132,0.083752,0.114988,0.065176,0.001088,0.023744,0.047972,0.047704,0.044736,0.06008,0.069496,0.061348,0.060896,0.052056,0.049408,0.04958,0.0525,0.048264,0.038972,0.03708,0.044008,0.055764,0.092072,0.063232,0,0.000084,0.004504,0.013716,0.022892,0.028932,0.037812,0.039736,0.045648,0.056876,0.071376,0.066932,0.071272,0.068372,0.062492,0.055456,0.065224,0.089152,0.12808,0.071444,0,0,0.000272,0.002212,0.00602,0.012116,0.018248,0.02482,0.033784,0.049672,0.064004,0.07356,0.092412,0.092288,0.072848,0.059832,0.089032,0.130852,0.153696,0.024332,0.8823,249,4,0.13961849,144,0.8,0.048958,0.297662,vividly
0.043419,0.01154,0,0.000013,0.004167,0.060193,0.335072,0.396503,0.158847,0.014144,0.001968,0.001671,0.001664,0.001285,0.001015,0.000818,0.00094,0.00182,0.003003,0.003727,0.009862,0.003287,0,0,0.00025,0.005912,0.032772,0.107596,0.301312,0.251238,0.191585,0.072315,0.006412,0.003605,0.001677,0.000791,0.001475,0.000812,0.001441,0.002252,0.00418,0.014374,0,0.000081,0.010606,0.115754,0.483387,0.309862,0.04515,0.005039,0.001373,0.00184,0.001441,0.001204,0.000927,0.000771,0.001048,0.001887,0.002868,0.004532,0.008989,0.00324,0.000068,0.002137,0.051069,0.58336,0.329058,0.005039,0.002137,0.001556,0.000846,0.00117,0.000656,0.000913,0.002259,0.003051,0.003274,0.007474,0.002611,0.000879,0.001109,0.001333,0.285498,245,1,0.130892309,12,2.154065923,0.021912,0.459292,vividly
0.093634,0.03458,0,0,0.000013,0.006007,0.019294,0.023776,0.022983,0.022887,0.022775,0.022107,0.026312,0.02926,0.037151,0.054188,0.061774,0.071393,0.096867,0.385296,0.097834,0.000083,0,0,0,0,0.000112,0.000144,0.000462,0.001917,0.005673,0.009406,0.01228,0.018813,0.025693,0.034393,0.039934,0.044766,0.071216,0.199822,0.532473,0.002896,0,0.000401,0.019805,0.025529,0.024328,0.021754,0.021436,0.019333,0.022749,0.02436,0.027295,0.033944,0.043536,0.048297,0.055402,0.062641,0.097985,0.356649,0.094405,0.000151,0,0,0.000064,0.004106,0.011127,0.014026,0.017388,0.019404,0.026877,0.029439,0.029513,0.027587,0.0316,0.052731,0.07895,0.098251,0.363009,0.195786,0.000141,0,0.843252,244,5,0.062709355,239,2.244994432,0.058534,0.218171,vividly
0.303648,0.021247,0.0077,0.010247,0.012008,0.014304,0.01769,0.021918,0.026497,0.029603,0.031311,0.033398,0.035508,0.039761,0.050613,0.062685,0.07245,0.112358,0.174739,0.172804,0.06188,0.012525,0.007253,0.009368,0.011126,0.012248,0.016325,0.020423,0.024532,0.024468,0.026937,0.027145,0.027561,0.026365,0.030795,0.037157,0.050471,0.05414,0.069937,0.124678,0.207629,0.191443,0.007733,0.010422,0.012534,0.013726,0.018137,0.021899,0.026356,0.027329,0.032011,0.034324,0.036969,0.038609,0.053631,0.067801,0.083408,0.118635,0.182273,0.152038,0.04925,0.012913,0.012028,0.015425,0.020362,0.026078,0.037992,0.047521,0.053551,0.052726,0.058165,0.057591,0.062074,0.074043,0.114683,0.142744,0.124226,0.063964,0.025206,0.007304,0.002765,0.00155,0.989249,248,4,0.068929937,27,1.095445115,0.018751,0.310037,vividly
0.030743,0.017822,0.000506,0.000722,0.001232,0.001549,0.001886,0.00251,0.00315,0.004547,0.00615,0.007278,0.005765,0.005198,0.006282,0.007793,0.01238,0.015966,0.062936,0.670251,0.178487,0.00541,0.000506,0.000706,0.001134,0.001205,0.001624,0.001918,0.00226,0.002383,0.003244,0.003882,0.005945,0.008417,0.009144,0.007679,0.008289,0.011957,0.086968,0.658262,0.178654,0.005825,0.000494,0.000804,0.001298,0.001528,0.002239,0.002911,0.003959,0.004982,0.006813,0.006107,0.004866,0.00479,0.00631,0.008308,0.014014,0.013462,0.043535,0.685674,0.182535,0.005369,0.000631,0.000918,0.001476,0.001718,0.00249,0.003089,0.004146,0.005633,0.007626,0.00628,0.005624,0.006182,0.010579,0.014077,0.010087,0.007513,0.218993,0.53631,0.153285,0.003344,0.950779,197,3,0.085808971,2,nan,0.010145,0.025522,vividly
0.140241,0.013782,0.000438,0.009359,0.012188,0.011961,0.021086,0.029921,0.032892,0.031137,0.032241,0.030809,0.028053,0.028074,0.032802,0.041236,0.058882,0.080865,0.095446,0.144323,0.242476,0.035812,0.00024,0.007421,0.011417,0.0079,0.013671,0.02133,0.026244,0.026071,0.027793,0.027112,0.02603,0.022323,0.024613,0.028246,0.033906,0.039182,0.059869,0.135252,0.262741,0.198638,0.000504,0.009722,0.014461,0.014651,0.022926,0.02936,0.033392,0.029959,0.033509,0.031339,0.02829,0.027434,0.035662,0.045216,0.066257,0.075151,0.092405,0.152643,0.231069,0.02605,0.001993,0.015225,0.016975,0.024325,0.036858,0.038823,0.038487,0.037216,0.038679,0.040577,0.049733,0.051766,0.053136,0.056234,0.059467,0.060053,0.132232,0.194932,0.05099,0.0023,0.959417,247,2,0.177861127,23,1.166190379,0.025839,0.200217,vividly
0.051098,0.020266,0,0,0.000016,0.016778,0.038551,0.051253,0.048571,0.059764,0.089828,0.1542,0.249114,0.152523,0.051142,0.022367,0.022846,0.013118,0.007106,0.006559,0.014942,0.001321,0,0,0.00024,0.03307,0.065098,0.074695,0.11915,0.206651,0.242707,0.098479,0.049154,0.017828,0.013413,0.010567,0.016874,0.014479,0.010535,0.007106,0.009585,0.010371,0,0,0.000016,0.01422,0.035884,0.048176,0.047685,0.048483,0.067828,0.095637,0.17521,0.213792,0.136962,0.040814,0.021257,0.019852,0.010271,0.007238,0.015453,0.001222,0,0,0.000004,0.000467,0.029876,0.048335,0.061074,0.07289,0.15305,0.368794,0.130878,0.048232,0.026491,0.01291,0.013661,0.015114,0.00998,0.007685,0.000507,0.000052,0.667082,246,8,0.073892431,113,3.2,0.010187,0.251661,vividly
0.115937,0.038515,0.000079,0.007444,0.03187,0.034721,0.029384,0.029778,0.040832,0.064514,0.094921,0.120184,0.198324,0.319114,0.0288,0.000035,0,0,0,0,0,0,0.000019,0.003317,0.025559,0.029292,0.028565,0.025076,0.027702,0.034248,0.05247,0.068521,0.086337,0.099975,0.203794,0.291717,0.0234,0.00001,0,0,0,0,0.000102,0.009086,0.033457,0.033137,0.029933,0.031013,0.044156,0.064019,0.101448,0.126521,0.223644,0.276727,0.026705,0.000054,0,0,0,0,0,0,0.000419,0.015352,0.042632,0.043406,0.064803,0.20319,0.527603,0.098584,0.003994,0.000016,0,0,0,0,0,0,0,0,0,0,0.84434,243,2,0.260053755,29,0,0.035163,0.430993,vividly
0.063017,0.023745,0.000023,0.000133,0.000653,0.02729,0.132213,0.079677,0.05648,0.03161,0.019831,0.016376,0.013584,0.01354,0.014287,0.013039,0.014586,0.014312,0.014829,0.023628,0.464807,0.049104,0.000007,0.000104,0.000389,0.004523,0.101548,0.092872,0.062366,0.04416,0.026922,0.018983,0.015505,0.012474,0.013646,0.014175,0.014289,0.014388,0.015058,0.015587,0.047545,0.48546,0.000023,0.000135,0.00079,0.027697,0.139414,0.078924,0.056671,0.02719,0.019428,0.016067,0.013967,0.013135,0.013999,0.013457,0.014779,0.013495,0.014911,0.026689,0.484133,0.025095,0.000074,0.000315,0.002987,0.094761,0.114045,0.069472,0.041642,0.019743,0.017057,0.014314,0.013976,0.013749,0.012808,0.014712,0.014801,0.014524,0.021431,0.475621,0.042736,0.001234,0.96002,245,1,0.215369405,18,0.4,0.013411,0.125713,vividly
0.06385,0.018536,0.141998,0.035904,0.018041,0.010696,0.012244,0.039351,0.022643,0.012034,0.011607,0.01112,0.010693,0.011274,0.014139,0.077008,0.381686,0.187574,0.001939,0.000048,0,0,0.133277,0.040863,0.019023,0.010139,0.008342,0.006628,0.006522,0.005627,0.006138,0.006466,0.007709,0.008168,0.01125,0.027226,0.104958,0.310261,0.285402,0.001971,0.000032,0,0.141907,0.037198,0.029624,0.033387,0.025006,0.011888,0.010736,0.009794,0.009778,0.009434,0.009584,0.009988,0.014741,0.085987,0.379078,0.179268,0.002537,0.000063,0,0,0.142501,0.043692,0.018714,0.031247,0.054349,0.016941,0.009608,0.008658,0.010055,0.013114,0.058536,0.436074,0.153463,0.002734,0.000226,0.000087,0,0,0,0,0.920063,253,2,0.219410772,32,0.8,0.049134,0.306337,vividly
0.109813,0.045789,0.000297,0.00072,0.001763,0.00378,0.00689,0.01125,0.01691,0.02384,0.029053,0.03156,0.034227,0.04032,0.046213,0.050897,0.079253,0.13453,0.09311,0.022353,0.003277,0.369757,0.000213,0.000507,0.001217,0.002413,0.00448,0.007327,0.011157,0.014167,0.021117,0.025463,0.0279,0.02813,0.03578,0.046,0.05664,0.077143,0.128157,0.10531,0.033157,0.373723,0.00031,0.000753,0.002007,0.00384,0.00794,0.012793,0.019003,0.02384,0.03071,0.032743,0.035893,0.038767,0.046387,0.052827,0.09284,0.128767,0.080807,0.017393,0.00282,0.36956,0.000863,0.00176,0.00465,0.009417,0.018567,0.026943,0.032117,0.032023,0.03702,0.03822,0.03917,0.03842,0.057083,0.103097,0.12803,0.049467,0.010553,0.002173,0.001593,0.368833,0.970087,248,2,0.115146911,21,0.979795897,0.053522,0.136093,vividly
0.077108,0.016254,0.000135,0.016129,0.055519,0.030684,0.021452,0.016476,0.014101,0.014154,0.014281,0.014946,0.014988,0.015557,0.017316,0.02008,0.023489,0.024466,0.028625,0.034789,0.241361,0.381453,0.000122,0.011544,0.050321,0.028243,0.019787,0.017134,0.014014,0.012142,0.013647,0.013199,0.013938,0.012726,0.013666,0.014035,0.015287,0.017548,0.023754,0.029511,0.108738,0.570644,0.000174,0.01615,0.057414,0.029991,0.022481,0.01665,0.014548,0.013288,0.014781,0.015263,0.015723,0.015453,0.018494,0.021464,0.023669,0.02361,0.027791,0.040835,0.272652,0.339567,0.001934,0.042648,0.053247,0.028153,0.021304,0.01793,0.018298,0.018298,0.020828,0.021646,0.021762,0.019371,0.020723,0.02041,0.01814,0.016175,0.029106,0.143899,0.452941,0.013185,0.955959,237,2,0.132951766,23,0,0.014522,0.138773,vividly
0.10718,0.024561,0,0,0.002828,0.030013,0.022224,0.025337,0.039201,0.041193,0.051388,0.039632,0.032062,0.032711,0.037873,0.030718,0.030983,0.050233,0.135894,0.331741,0.062392,0.003578,0,0.000002,0.000292,0.024232,0.025795,0.03065,0.034341,0.039039,0.039918,0.043799,0.034151,0.025716,0.027185,0.033664,0.036128,0.032856,0.068693,0.259261,0.23773,0.006549,0,0.000008,0.008768,0.025139,0.033105,0.027572,0.028665,0.03419,0.049559,0.045478,0.032825,0.025052,0.034282,0.040685,0.033182,0.048655,0.137794,0.330692,0.060522,0.003829,0,0.000032,0.010782,0.028466,0.036236,0.031957,0.034837,0.038841,0.054065,0.05066,0.03446,0.037443,0.036571,0.038576,0.066021,0.188225,0.285705,0.022657,0.004387,0.000079,0.952365,245,7,0.095201818,15,44,0.018081,0.138195,vividly
0.10251,0.008623,0.281378,0.009175,0.007096,0.006418,0.006315,0.006151,0.005773,0.005857,0.008175,0.011402,0.017295,0.016458,0.018219,0.017127,0.016633,0.016191,0.017299,0.021227,0.028052,0.483757,0.282259,0.009793,0.00749,0.006602,0.007068,0.006952,0.006932,0.007972,0.010685,0.013542,0.016725,0.015494,0.016645,0.014697,0.015498,0.014741,0.01743,0.020028,0.024737,0.484709,0.281211,0.009406,0.007359,0.006036,0.006466,0.006195,0.005721,0.005299,0.007705,0.011084,0.017414,0.0149,0.017434,0.018183,0.016976,0.014896,0.017339,0.021024,0.029968,0.485382,0.28006,0.009904,0.007458,0.005972,0.006347,0.006255,0.005912,0.00551,0.006251,0.008928,0.012896,0.018124,0.01955,0.020829,0.018873,0.017331,0.019869,0.02241,0.031948,0.475574,0.955315,253,6,0.048632777,123,8.908422981,0.024813,0.10267,vividly
0.132831,0.038742,0,0,0,0.000303,0.004287,0.018959,0.020016,0.020753,0.021518,0.026427,0.030171,0.034777,0.040893,0.040295,0.041348,0.034528,0.029666,0.042008,0.564089,0.029961,0,0,0,0.000054,0.006629,0.02534,0.02226,0.022551,0.023274,0.022183,0.022183,0.021398,0.026986,0.031755,0.035899,0.035219,0.035328,0.03906,0.259072,0.370808,0,0,0,0.000334,0.003918,0.018233,0.020241,0.01795,0.020726,0.025367,0.029464,0.032342,0.036575,0.040311,0.041188,0.034831,0.035616,0.04268,0.568563,0.031662,0,0,0.000268,0.002722,0.025713,0.048586,0.067169,0.050722,0.042602,0.034971,0.02852,0.022148,0.019289,0.018237,0.018583,0.026167,0.287755,0.293126,0.00925,0.004171,0.942128,244,6,0.035694238,23,5.844655678,0.022303,0.19841,vividly
0.128895,0.026835,0,0,0,0.000067,0.000314,0.00281,0.026077,0.042578,0.085756,0.09957,0.119627,0.191061,0.192888,0.084703,0.082672,0.064627,0.006049,0.001202,0,0,0,0,0,0,0.000051,0.000222,0.000707,0.003933,0.023099,0.02753,0.051517,0.061391,0.097419,0.179086,0.223821,0.069483,0.092363,0.125013,0.043127,0.001237,0,0,0,0.000124,0.001237,0.011143,0.037823,0.063253,0.089534,0.097365,0.142554,0.198528,0.137441,0.066955,0.074676,0.066007,0.012228,0.001132,0,0,0,0.000105,0.018655,0.062635,0.161069,0.17141,0.14354,0.159949,0.155325,0.083345,0.039301,0.000974,0.000444,0.000435,0.00052,0.000812,0.000406,0.001075,0,0,0.822604,251,2,0.153553312,23,4,0.034914,0.526685,vividly
0.037074,0.023063,0.000111,0.002919,0.014809,0.021562,0.020112,0.012622,0.007099,0.005789,0.005466,0.005686,0.006557,0.007147,0.007922,0.009835,0.012143,0.014542,0.019315,0.34885,0.475827,0.001686,0.000076,0.002147,0.012768,0.018754,0.020401,0.014479,0.007866,0.00548,0.005255,0.005214,0.005602,0.005872,0.006451,0.007012,0.008712,0.009617,0.011569,0.016197,0.340078,0.496451,0.000117,0.002798,0.016143,0.020264,0.020648,0.012793,0.007143,0.005477,0.005712,0.005901,0.007129,0.006992,0.008579,0.01056,0.013259,0.014115,0.020866,0.514999,0.305535,0.000969,0.000289,0.007259,0.019477,0.020905,0.01863,0.00987,0.006771,0.005616,0.006329,0.007477,0.008918,0.009372,0.012559,0.015464,0.018432,0.11112,0.70568,0.015785,0.000048,0,0.83148,210,2,0.116155419,18,2.939387691,0.004051,0.148185,vividly
0.114301,0.045072,0.001265,0.003442,0.004722,0.005541,0.006409,0.008943,0.011126,0.017381,0.031022,0.045124,0.052059,0.075139,0.130322,0.267341,0.235392,0.071558,0.026533,0.003586,0.000794,0.002302,0.000853,0.003199,0.00441,0.004638,0.005928,0.007718,0.009152,0.009866,0.015546,0.024926,0.033408,0.033943,0.041032,0.057361,0.111548,0.21994,0.318299,0.092188,0.003497,0.00255,0.001329,0.003591,0.004926,0.005193,0.006761,0.009335,0.012307,0.01814,0.035704,0.051582,0.061146,0.079112,0.155387,0.279767,0.203313,0.038844,0.026305,0.004162,0.000784,0.002312,0.002163,0.003601,0.005164,0.006235,0.008904,0.015243,0.038105,0.079251,0.128328,0.287788,0.282133,0.087297,0.018254,0.01878,0.01311,0.002391,0.000734,0.000332,0.001543,0.000645,0.588433,253,2,0.313812496,25,0.4,0.027502,0.339273,vividly
0.170823,0.019401,0,0,0,0.000043,0.002614,0.003689,0.00835,0.014512,0.020075,0.032209,0.055634,0.100134,0.106067,0.099343,0.07889,0.080791,0.097965,0.107618,0.147177,0.04489,0,0,0,0.000035,0.002445,0.013091,0.045303,0.074965,0.091193,0.085386,0.070299,0.053575,0.053209,0.05348,0.053315,0.046583,0.056835,0.085988,0.125256,0.089043,0,0,0,0.000063,0.002543,0.003575,0.008315,0.013028,0.017421,0.025323,0.033472,0.031386,0.05511,0.108299,0.120661,0.104185,0.121894,0.130516,0.178768,0.045441,0,0,0.000031,0.001461,0.007984,0.022291,0.09402,0.141555,0.112961,0.083886,0.065535,0.054181,0.060559,0.062693,0.058882,0.049697,0.042205,0.081098,0.056815,0.004146,0.910965,247,7,0.033398491,74,2.925747768,0.037138,0.284046,vividly
0.119401,0.031298,0.000036,0.00025,0.00102,0.00273,0.005643,0.008246,0.012722,0.018429,0.022742,0.024571,0.028571,0.042845,0.072889,0.17925,0.236623,0.219198,0.112774,0.009813,0.001583,0.000063,0.00006,0.00029,0.001024,0.002183,0.004671,0.008563,0.013262,0.014083,0.01729,0.020484,0.022825,0.033869,0.089075,0.210127,0.187738,0.092099,0.183806,0.093698,0.004599,0.000254,0.000091,0.000373,0.001294,0.003044,0.006028,0.009238,0.014746,0.018099,0.022706,0.025238,0.030365,0.040563,0.067282,0.145373,0.25102,0.246143,0.106476,0.010056,0.001766,0.000099,0.000468,0.000921,0.002464,0.00454,0.008183,0.013048,0.021067,0.02325,0.027996,0.032964,0.04396,0.05827,0.202317,0.256683,0.204647,0.076421,0.013373,0.007127,0.002067,0.000234,0.886726,253,7,0.058040374,28,51.4392846,0.011951,0.137353,vividly
0.12815,0.02176,0.001942,0.00759,0.013517,0.077014,0.081065,0.040579,0.026001,0.015873,0.011054,0.008719,0.008984,0.012462,0.020317,0.035532,0.053775,0.063471,0.085925,0.261292,0.124352,0.050537,0.000749,0.004512,0.010384,0.028422,0.107818,0.046093,0.030253,0.019587,0.014138,0.010963,0.009519,0.008406,0.01098,0.01672,0.029862,0.045915,0.067562,0.09639,0.280762,0.160965,0.00228,0.008425,0.014734,0.076454,0.083292,0.041025,0.025776,0.013935,0.010481,0.008561,0.009693,0.013064,0.023278,0.040105,0.057322,0.059491,0.096388,0.272487,0.096031,0.047177,0.00543,0.012269,0.018848,0.115893,0.060379,0.034239,0.01873,0.009521,0.009435,0.011789,0.018578,0.028892,0.049447,0.0621,0.069479,0.171867,0.21947,0.040152,0.027594,0.015888,0.988987,244,2,0.126100698,20,1.469693846,0.005644,0.171843,vividly
0.184584,0.02756,0,0,0,0.000342,0.022994,0.016803,0.012068,0.014063,0.017471,0.013619,0.022266,0.031061,0.030042,0.028829,0.032541,0.038622,0.040892,0.047019,0.083061,0.548304,0.002047,0.002368,0.005049,0.0063,0.020266,0.028195,0.015932,0.012981,0.014304,0.014123,0.015256,0.01734,0.025649,0.027277,0.031328,0.035197,0.048169,0.055543,0.093987,0.528689,0.000072,0.000169,0.000719,0.001886,0.026617,0.02186,0.013323,0.011268,0.012063,0.011404,0.012178,0.015171,0.024233,0.043243,0.038964,0.036858,0.042562,0.047594,0.103945,0.535869,0,0,0,0.000545,0.022051,0.018372,0.011877,0.011839,0.020101,0.032541,0.023319,0.023476,0.029903,0.029416,0.03441,0.036389,0.040922,0.047522,0.080939,0.536376,0.949032,241,3,0.134582702,109,0,0.015755,0.080217,vividly
0.114537,0.022347,0,0.001915,0.018588,0.014043,0.012509,0.017683,0.02685,0.035823,0.041328,0.040013,0.044667,0.10721,0.376925,0.220067,0.019221,0.014051,0.008278,0.000825,0.000004,0,0,0.000142,0.010197,0.014621,0.009803,0.00752,0.010084,0.013012,0.020683,0.027147,0.032417,0.032158,0.036137,0.04876,0.139887,0.352907,0.22827,0.015886,0.000369,0,0,0.002958,0.020205,0.013741,0.015446,0.021797,0.031391,0.036875,0.042455,0.038115,0.05186,0.139979,0.395589,0.152095,0.014973,0.012509,0.008831,0.001173,0.000008,0,0.00005,0.010243,0.025987,0.038014,0.091244,0.224483,0.446104,0.111445,0.009753,0.007474,0.008069,0.008856,0.009711,0.005878,0.001961,0.000612,0.000117,0,0,0,0.817679,239,2,0.236416183,28,0.489897949,0.02822,0.553902,vividly
0.092049,0.028617,0.000268,0.002301,0.007593,0.015069,0.024858,0.033886,0.040675,0.040167,0.037411,0.02987,0.022276,0.075646,0.285142,0.22485,0.10176,0.041057,0.014833,0.002232,0.000106,0,0.00015,0.001163,0.003988,0.006878,0.011789,0.01726,0.023374,0.027382,0.035748,0.03687,0.031894,0.023374,0.017659,0.025394,0.20465,0.332825,0.163967,0.034516,0.001118,0,0.000309,0.002874,0.009463,0.017744,0.030634,0.037602,0.040907,0.035089,0.03674,0.028,0.025541,0.114398,0.293362,0.193585,0.085484,0.033703,0.012622,0.00185,0.000093,0,0.000553,0.005187,0.02061,0.049423,0.082106,0.07261,0.117187,0.208488,0.185488,0.108276,0.06898,0.026179,0.017358,0.016337,0.012919,0.006183,0.001801,0.000264,0.000053,0,0.79811,251,2,0.179709801,26,0.748331477,0.024212,0.444524,vividly
0.166954,0.038553,0.045513,0.021018,0.020339,0.021873,0.022313,0.023335,0.024055,0.026121,0.026108,0.026326,0.028576,0.03253,0.046083,0.056891,0.078136,0.120721,0.261848,0.113385,0.004604,0.000226,0.042292,0.020432,0.019585,0.018982,0.021567,0.023121,0.024478,0.024194,0.02553,0.024893,0.027465,0.031701,0.042275,0.041609,0.048693,0.059925,0.070528,0.28946,0.141496,0.001776,0.045216,0.02142,0.020712,0.02036,0.02238,0.023113,0.023649,0.023494,0.026334,0.025832,0.027868,0.027997,0.037319,0.055019,0.08651,0.118538,0.253917,0.132204,0.007796,0.000323,0.054416,0.031525,0.035978,0.036573,0.038722,0.040159,0.045052,0.048211,0.04982,0.057428,0.095421,0.134344,0.155136,0.117005,0.049292,0.009782,0.00106,0.000075,0,0,0.960934,249,3,0.131115127,32,0.8,0.021846,0.349005,vividly
0.096386,0.039033,0,0,0.000462,0.065805,0.075225,0.054851,0.038292,0.027743,0.023544,0.02268,0.028941,0.037141,0.032804,0.027875,0.024218,0.02253,0.026981,0.101889,0.331805,0.057213,0,0,0.000037,0.028719,0.082142,0.061646,0.047463,0.030578,0.026911,0.033276,0.040278,0.032989,0.028639,0.024113,0.020347,0.017998,0.022072,0.037708,0.167102,0.297982,0,0.000002,0.00304,0.069975,0.073749,0.054939,0.036851,0.024943,0.023427,0.021829,0.026352,0.032935,0.034769,0.029466,0.026203,0.022146,0.028018,0.103248,0.333903,0.054206,0,0.000012,0.003332,0.072384,0.080693,0.055165,0.036906,0.0255,0.024253,0.021807,0.026563,0.037599,0.039112,0.031149,0.02757,0.031953,0.149825,0.330107,0.006045,0.000027,0.920448,244,2,0.099540582,19,3.611094017,0.005483,0.102453,vividly
0.108772,0.032493,0.000226,0.005311,0.019883,0.031379,0.035601,0.041469,0.043175,0.047066,0.05104,0.065198,0.098294,0.186124,0.129186,0.094659,0.093684,0.057269,0.00038,0.000056,0,0,0.00006,0.002614,0.010561,0.022878,0.025198,0.030452,0.036448,0.036584,0.040139,0.040328,0.038765,0.047721,0.091401,0.149446,0.16293,0.093175,0.107669,0.063247,0.00038,0.000004,0.000328,0.006166,0.022979,0.030761,0.038121,0.042731,0.043861,0.045996,0.054685,0.069661,0.104418,0.184814,0.118844,0.092546,0.095702,0.047879,0.000456,0.000053,0,0,0.00154,0.013883,0.044075,0.061089,0.105733,0.162339,0.239239,0.147202,0.103774,0.092825,0.027367,0.000584,0.000222,0.000094,0.000034,0,0,0,0,0,0.860625,251,2,0.207720525,29,0.8,0.033161,0.472651,vividly
0.061108,0.002549,0,0,0,0.000012,0.000871,0.002196,0.008169,0.030957,0.172449,0.267893,0.234565,0.129875,0.082514,0.049076,0.011676,0.003355,0.004681,0.001314,0.000395,0.000003,0.022585,0.042701,0.10326,0.155691,0.24329,0.167908,0.093423,0.053477,0.040389,0.031186,0.020101,0.009762,0.005207,0.002597,0.003364,0.003088,0.001046,0.000755,0.000169,0,0,0,0,0,0.000371,0.001831,0.002897,0.010559,0.028713,0.10153,0.140829,0.219302,0.248942,0.140348,0.083364,0.012728,0.004927,0.003103,0.00052,0.000036,0,0,0.000003,0.000053,0.001171,0.00307,0.016033,0.05551,0.153789,0.252957,0.292954,0.141759,0.055837,0.017299,0.003215,0.004282,0.001385,0.000547,0.000137,0,0.712523,239,2,0.074760615,113,3.42928564,0.068794,0.578738,vividly
0.097197,0.021592,0.004031,0.000682,0.000587,0.000942,0.002511,0.006323,0.013072,0.02987,0.078112,0.17739,0.160408,0.111525,0.144332,0.117148,0.049543,0.032269,0.023422,0.024807,0.02261,0.000417,0.003574,0.000852,0.001928,0.007475,0.028094,0.086834,0.108126,0.078085,0.103036,0.095372,0.079964,0.108664,0.12748,0.050435,0.026991,0.019018,0.018045,0.02191,0.03274,0.001377,0.00409,0.000668,0.000538,0.000735,0.00161,0.004036,0.00774,0.014789,0.034601,0.093753,0.185659,0.156076,0.131695,0.157547,0.084969,0.039623,0.03113,0.025206,0.02422,0.001314,0.004247,0.000798,0.000592,0.000982,0.003507,0.012502,0.048148,0.131865,0.258673,0.200578,0.162726,0.057704,0.031135,0.023987,0.013309,0.01752,0.018498,0.013099,0.00013,0,0.782408,246,5,0.071519315,60,2.925747768,0.047038,0.278338,vividly
